store_name,year,month,product_category,gm
47,Last year,9,Sazka,404.074074074074
47,Last year,9,PUDO,1996.296296296296
47,Last year,10,Fee collection,9383.333333333332
47,Last year,10,"Food, Tobacco and Others",25325.7037037037
47,Last year,10,Newspaper,33679.85185185185
47,Last year,10,Sazka,369.8148148148148
47,Last year,10,PUDO,2074.074074074074
47,Last year,11,Fee collection,8316.666666666666
47,Last year,11,"Food, Tobacco and Others",23729.59259259259
47,Last year,11,Newspaper,32915.24444444444
47,Last year,11,Sazka,709.2592592592592
47,Last year,11,PUDO,2437.037037037037
47,Last year,12,Fee collection,11345.37037037037
47,Last year,12,"Food, Tobacco and Others",26703.355555555554
47,Last year,12,Newspaper,41872.54814814815
47,Last year,12,Sazka,803.5185185185185
47,Last year,12,PUDO,4238.888888888889
47,This year,1,Fee collection,9230.555555555555
47,This year,1,"Food, Tobacco and Others",19597.54074074074
47,This year,1,Newspaper,33939.525925925926
47,This year,1,Sazka,446.66666666666663
47,This year,1,PUDO,1944.4444444444443
47,This year,2,Fee collection,8507.407407407407
47,This year,2,"Food, Tobacco and Others",19078.459259259256
47,This year,2,Newspaper,29766.48888888888
47,This year,2,Sazka,697.5925925925925
47,This year,2,PUDO,1996.296296296296
47,This year,3,Fee collection,9890.74074074074
47,This year,3,"Food, Tobacco and Others",19609.14074074074
47,This year,3,Newspaper,31214.814814814814
47,This year,3,Sazka,723.1481481481482
47,This year,3,PUDO,1970.3703703703702
47,This year,4,Fee collection,10072.22222222222
47,This year,4,"Food, Tobacco and Others",19179.207407407408
47,This year,4,Newspaper,27810.325925925925
47,This year,4,Sazka,896.6666666666666
47,This year,4,PUDO,1944.4444444444443
47,This year,5,Fee collection,10475.925925925925
47,This year,5,"Food, Tobacco and Others",23569.762962962963
47,This year,5,Newspaper,26965.607407407406
47,This year,5,Sazka,677.2222222222222
47,This year,5,PUDO,1711.111111111111
47,This year,6,Fee collection,10456.48148148148
47,This year,6,"Food, Tobacco and Others",19196.82222222222
47,This year,6,Newspaper,28248.68148148148
47,This year,6,Sazka,1014.2592592592592
47,This year,6,PUDO,1568.5185185185185
47,This year,7,Fee collection,11519.444444444443
47,This year,7,"Food, Tobacco and Others",19317.718518518515
47,This year,7,Newspaper,31571.348148148147
47,This year,7,Sazka,877.9629629629629
47,This year,7,PUDO,1672.2222222222222
47,This year,8,Fee collection,12424.074074074073
47,This year,8,"Food, Tobacco and Others",23641.28148148148
47,This year,8,Newspaper,31423.466666666664
47,This year,8,Sazka,843.5185185185185
47,This year,8,PUDO,1529.6296296296296
47,This year,9,Fee collection,11173.148148148148
47,This year,9,"Food, Tobacco and Others",18029.985185185185
47,This year,9,Newspaper,32370.903703703698
47,This year,9,Sazka,1187.9629629629628
47,This year,9,PUDO,1983.3333333333333
47,This year,10,Fee collection,12993.518518518518
47,This year,10,"Food, Tobacco and Others",17628.54074074074
47,This year,10,Newspaper,33194.51851851852
47,This year,10,Sazka,949.4444444444443
47,This year,10,PUDO,1749.9999999999998
47,This year,11,Fee collection,13912.962962962962
47,This year,11,"Food, Tobacco and Others",18292.88888888889
47,This year,11,Newspaper,36323.414814814816
47,This year,11,Sazka,1572.5925925925924
47,This year,11,PUDO,2657.4074074074074
47,This year,12,Fee collection,17260.185185185182
47,This year,12,"Food, Tobacco and Others",25436.51111111111
47,This year,12,Newspaper,45793.79259259259
47,This year,12,Sazka,2187.5925925925926
47,This year,12,PUDO,3487.037037037037
48,Last year,1,Fee collection,6414.814814814815
48,Last year,1,"Food, Tobacco and Others",36551.03703703704
48,Last year,1,Newspaper,115617.9111111111
48,Last year,1,Sazka,124696.48148148147
48,Last year,1,PUDO,3681.4814814814813
48,Last year,2,Fee collection,6803.7037037037035
48,Last year,2,"Food, Tobacco and Others",43186.28148148148
48,Last year,2,Newspaper,106757.82962962963
48,Last year,2,Sazka,119092.22222222222
48,Last year,2,PUDO,4212.962962962963
48,Last year,3,Fee collection,6701.851851851851
48,Last year,3,"Food, Tobacco and Others",42630.637037037035
48,Last year,3,Newspaper,113191.86666666665
48,Last year,3,Sazka,115403.7037037037
48,Last year,3,PUDO,3785.1851851851848
48,Last year,4,Fee collection,5933.333333333333
48,Last year,4,"Food, Tobacco and Others",47372.2
48,Last year,4,Newspaper,110825.03703703702
48,Last year,4,Sazka,121412.4074074074
48,Last year,4,PUDO,3824.074074074074
48,Last year,5,Fee collection,21653.7037037037
48,Last year,5,"Food, Tobacco and Others",42517.97777777778
48,Last year,5,Newspaper,100769.25185185183
48,Last year,5,Sazka,108210.37037037036
48,Last year,5,PUDO,2372.222222222222
48,Last year,6,Fee collection,24537.037037037036
48,Last year,6,"Food, Tobacco and Others",48470.62962962963
48,Last year,6,Newspaper,95923.74814814814
48,Last year,6,Sazka,111376.48148148147
48,Last year,6,PUDO,3538.8888888888887
48,Last year,7,Fee collection,25122.22222222222
48,Last year,7,"Food, Tobacco and Others",40645.75555555556
48,Last year,7,Newspaper,105100.12592592591
48,Last year,7,Sazka,110707.59259259258
48,Last year,7,PUDO,3201.8518518518517
48,Last year,8,Fee collection,24703.7037037037
48,Last year,8,"Food, Tobacco and Others",43725.422222222216
48,Last year,8,Newspaper,101475.47407407408
48,Last year,8,Sazka,122287.22222222222
48,Last year,8,PUDO,3629.6296296296296
48,Last year,9,Fee collection,25303.7037037037
48,Last year,9,"Food, Tobacco and Others",48876.95555555555
48,Last year,9,Newspaper,102725.25925925926
48,Last year,9,Sazka,123369.8148148148
48,Last year,9,PUDO,3292.592592592592
48,Last year,10,Fee collection,24590.74074074074
48,Last year,10,"Food, Tobacco and Others",44919.97037037036
48,Last year,10,Newspaper,118799.74814814814
48,Last year,10,Sazka,125348.33333333333
48,Last year,10,PUDO,3318.5185185185182
48,Last year,11,Fee collection,26007.407407407405
48,Last year,11,"Food, Tobacco and Others",44929.38518518518
48,Last year,11,Newspaper,116847.47407407407
48,Last year,11,Sazka,149047.4074074074
48,Last year,11,PUDO,4031.4814814814813
48,Last year,12,Fee collection,29464.25925925926
48,Last year,12,"Food, Tobacco and Others",58042.444444444445
48,Last year,12,Newspaper,140293.17037037035
48,Last year,12,Sazka,164348.14814814815
48,Last year,12,PUDO,5911.11111111111
48,This year,1,Fee collection,30663.51851851852
48,This year,1,"Food, Tobacco and Others",50997.22222222222
48,This year,1,Newspaper,113701.15555555555
48,This year,1,Sazka,131511.2962962963
48,This year,1,PUDO,2488.8888888888887
48,This year,2,Fee collection,27066.666666666664
48,This year,2,"Food, Tobacco and Others",52675.91851851852
48,This year,2,Newspaper,102554.45925925924
48,This year,2,Sazka,130407.96296296295
48,This year,2,PUDO,3979.6296296296296
48,This year,3,Fee collection,32114.814814814814
48,This year,3,"Food, Tobacco and Others",57754.585185185184
48,This year,3,Newspaper,108915.85185185184
48,This year,3,Sazka,142487.77777777778
48,This year,3,PUDO,4018.5185185185182
48,This year,4,Fee collection,30837.037037037036
48,This year,4,"Food, Tobacco and Others",49268.229629629626
48,This year,4,Newspaper,121235.28148148148
48,This year,4,Sazka,139170.92592592593
48,This year,4,PUDO,3564.814814814815
48,This year,5,Fee collection,30412.96296296296
48,This year,5,"Food, Tobacco and Others",56888.288888888885
48,This year,5,Newspaper,107618.1037037037
48,This year,5,Sazka,135395.37037037036
48,This year,5,PUDO,3590.7407407407404
48,This year,6,Fee collection,29618.51851851852
48,This year,6,"Food, Tobacco and Others",52075.51111111111
48,This year,6,Newspaper,95843.74074074073
48,This year,6,Sazka,108210.74074074073
48,This year,6,PUDO,2968.5185185185187
48,This year,7,Fee collection,29274.074074074073
48,This year,7,"Food, Tobacco and Others",55390.22222222222
48,This year,7,Newspaper,105551.85925925926
48,This year,7,Sazka,126456.66666666666
48,This year,7,PUDO,3862.9629629629626
48,This year,8,Fee collection,32188.888888888887
48,This year,8,"Food, Tobacco and Others",55751.11111111111
48,This year,8,Newspaper,98957.7037037037
48,This year,8,Sazka,131063.14814814815
48,This year,8,PUDO,3707.4074074074074
48,This year,9,Fee collection,31362.96296296296
48,This year,9,"Food, Tobacco and Others",49406.57777777778
48,This year,9,Newspaper,103253.78518518517
48,This year,9,Sazka,135649.25925925924
48,This year,9,PUDO,3642.592592592592
48,This year,10,Fee collection,32887.03703703704
48,This year,10,"Food, Tobacco and Others",53455.1111111111
48,This year,10,Newspaper,123267.7185185185
48,This year,10,Sazka,125082.4074074074
48,This year,10,PUDO,4264.814814814815
48,This year,11,Fee collection,32644.44444444444
48,This year,11,"Food, Tobacco and Others",60051.99999999999
48,This year,11,Newspaper,123038.01481481479
48,This year,11,Sazka,132770.37037037036
48,This year,11,PUDO,3318.5185185185182
48,This year,12,Fee collection,32915.74074074074
48,This year,12,"Food, Tobacco and Others",55893.074074074066
48,This year,12,Newspaper,140185.47407407407
48,This year,12,Sazka,173359.6296296296
48,This year,12,PUDO,907.4074074074074
49,Last year,1,Fee collection,3859.259259259259
49,Last year,1,"Food, Tobacco and Others",19107.74074074074
49,Last year,1,Newspaper,48641.75555555555
49,Last year,1,Sazka,114685.37037037036
49,Last year,1,PUDO,2087.037037037037
49,Last year,2,Fee collection,2912.9629629629626
49,Last year,2,"Food, Tobacco and Others",19908.185185185182
49,Last year,2,Newspaper,46513.65185185185
49,Last year,2,Sazka,113105.18518518518
49,Last year,2,PUDO,2009.2592592592591
49,Last year,3,Fee collection,3992.592592592592
49,Last year,3,"Food, Tobacco and Others",26401.037037037036
49,Last year,3,Newspaper,51952.962962962956
49,Last year,3,Sazka,118831.11111111111
49,Last year,3,PUDO,2255.555555555555
49,Last year,4,Fee collection,4020.37037037037
49,Last year,4,"Food, Tobacco and Others",26653.5037037037
49,Last year,4,Newspaper,52812.511111111104
49,Last year,4,Sazka,118682.96296296295
49,Last year,4,PUDO,2229.6296296296296
49,Last year,5,Fee collection,5794.444444444444
49,Last year,5,"Food, Tobacco and Others",29629.437037037034
49,Last year,5,Newspaper,49640.68148148148
49,Last year,5,Sazka,112168.14814814815
49,Last year,5,PUDO,855.5555555555555
49,Last year,6,Fee collection,8270.37037037037
49,Last year,6,"Food, Tobacco and Others",33009.71111111111
49,Last year,6,Newspaper,47562.71851851852
49,Last year,6,Sazka,118574.62962962962
49,Last year,6,PUDO,1840.7407407407406
49,Last year,7,Fee collection,8187.0370370370365
49,Last year,7,"Food, Tobacco and Others",34630.096296296295
49,Last year,7,Newspaper,51087.19259259258
49,Last year,7,Sazka,119196.48148148147
49,Last year,7,PUDO,1866.6666666666665
49,Last year,8,Fee collection,7212.962962962963
49,Last year,8,"Food, Tobacco and Others",34676.71111111111
49,Last year,8,Newspaper,49604.592592592584
49,Last year,8,Sazka,108902.59259259258
49,Last year,8,PUDO,1659.2592592592591
49,Last year,9,Fee collection,7703.7037037037035
49,Last year,9,"Food, Tobacco and Others",33740.585185185184
49,Last year,9,Newspaper,50332.48888888889
49,Last year,9,Sazka,117103.33333333333
49,Last year,9,PUDO,1594.4444444444443
49,Last year,10,Fee collection,9246.296296296296
49,Last year,10,"Food, Tobacco and Others",29590.711111111108
49,Last year,10,Newspaper,58709.05185185185
49,Last year,10,Sazka,115093.33333333333
49,Last year,10,PUDO,2151.8518518518517
49,Last year,11,Fee collection,8483.333333333332
49,Last year,11,"Food, Tobacco and Others",29846.629629629624
49,Last year,11,Newspaper,54235.74074074074
49,Last year,11,Sazka,130115.18518518518
49,Last year,11,PUDO,2748.148148148148
49,Last year,12,Fee collection,10442.592592592591
49,Last year,12,"Food, Tobacco and Others",34258.79259259259
49,Last year,12,Newspaper,60019.03703703703
49,Last year,12,Sazka,159041.48148148146
49,Last year,12,PUDO,4044.4444444444443
49,This year,1,Fee collection,8925.925925925925
49,This year,1,"Food, Tobacco and Others",26497.82962962963
49,This year,1,Newspaper,48245.866666666654
49,This year,1,Sazka,111802.77777777777
49,This year,1,PUDO,1944.4444444444443
49,This year,2,Fee collection,8188.888888888889
49,This year,2,"Food, Tobacco and Others",24143.19259259259
49,This year,2,Newspaper,45197.7037037037
49,This year,2,Sazka,128469.25925925926
49,This year,2,PUDO,2125.9259259259256
49,This year,3,Fee collection,9514.814814814814
49,This year,3,"Food, Tobacco and Others",30508.770370370366
49,This year,3,Newspaper,54774.22222222222
49,This year,3,Sazka,129257.59259259258
49,This year,3,PUDO,2294.4444444444443
49,This year,4,Fee collection,11233.333333333332
49,This year,4,"Food, Tobacco and Others",29617.91851851852
49,This year,4,Newspaper,58222.940740740734
49,This year,4,Sazka,134340.74074074073
49,This year,4,PUDO,1633.3333333333333
49,This year,5,Fee collection,10462.037037037036
49,This year,5,"Food, Tobacco and Others",30446.644444444442
49,This year,5,Newspaper,43986.340740740736
49,This year,5,Sazka,108891.48148148147
49,This year,5,PUDO,1931.4814814814813
49,This year,6,Fee collection,10011.111111111111
49,This year,6,"Food, Tobacco and Others",32867.399999999994
49,This year,6,Newspaper,53091.73333333333
49,This year,6,Sazka,104800.37037037036
49,This year,6,PUDO,1529.6296296296296
49,This year,7,Fee collection,9585.185185185184
49,This year,7,"Food, Tobacco and Others",25068.466666666664
49,This year,7,Newspaper,50787.38518518518
49,This year,7,Sazka,94962.03703703702
49,This year,7,PUDO,1581.4814814814813
49,This year,8,Fee collection,10444.444444444443
49,This year,8,"Food, Tobacco and Others",32200.807407407403
49,This year,8,Newspaper,50439.096296296295
49,This year,8,Sazka,113084.44444444444
49,This year,8,PUDO,1568.5185185185185
49,This year,9,Fee collection,10973.148148148148
49,This year,9,"Food, Tobacco and Others",26115.85925925926
49,This year,9,Newspaper,48838.222222222226
49,This year,9,Sazka,107129.62962962962
49,This year,9,PUDO,1711.111111111111
49,This year,10,Fee collection,10963.888888888889
49,This year,10,"Food, Tobacco and Others",24813.807407407407
49,This year,10,Newspaper,61007.74814814815
49,This year,10,Sazka,113718.33333333333
49,This year,10,PUDO,1892.5925925925924
49,This year,11,Fee collection,11712.037037037036
49,This year,11,"Food, Tobacco and Others",24841.496296296296
49,This year,11,Newspaper,50378.74074074074
49,This year,11,Sazka,112033.88888888888
49,This year,11,PUDO,3059.259259259259
49,This year,12,Fee collection,12689.814814814814
49,This year,12,"Food, Tobacco and Others",35259.54074074074
49,This year,12,Newspaper,64172.370370370365
49,This year,12,Sazka,155957.77777777778
49,This year,12,PUDO,4070.37037037037
50,Last year,1,Fee collection,17212.962962962964
50,Last year,1,"Food, Tobacco and Others",16758.34074074074
50,Last year,1,Newspaper,51633.86666666666
50,Last year,1,Sazka,37306.666666666664
50,Last year,1,PUDO,2812.9629629629626
50,Last year,2,Fee collection,16233.333333333332
50,Last year,2,"Food, Tobacco and Others",16033.607407407406
50,Last year,2,Newspaper,46935.72592592592
50,Last year,2,Sazka,35415.74074074074
50,Last year,2,PUDO,2605.555555555555
50,Last year,3,Fee collection,17681.48148148148
50,Last year,3,"Food, Tobacco and Others",20649.355555555554
50,Last year,3,Newspaper,51705.57777777778
50,Last year,3,Sazka,37840.555555555555
50,Last year,3,PUDO,3175.9259259259256
50,Last year,4,Fee collection,16703.703703703704
50,Last year,4,"Food, Tobacco and Others",19835.37037037037
50,Last year,4,Newspaper,50305.992592592585
50,Last year,4,Sazka,40940
50,Last year,4,PUDO,2838.8888888888887
50,Last year,5,Fee collection,22890.74074074074
50,Last year,5,"Food, Tobacco and Others",18942.103703703702
50,Last year,5,Newspaper,51101.5037037037
50,Last year,5,Sazka,38412.03703703704
50,Last year,5,PUDO,829.6296296296296
50,Last year,6,Fee collection,24935.185185185182
50,Last year,6,"Food, Tobacco and Others",21902.259259259255
50,Last year,6,Newspaper,52341.748148148145
50,Last year,6,Sazka,39105.92592592592
50,Last year,6,PUDO,3162.9629629629626
50,Last year,7,Fee collection,24616.666666666664
50,Last year,7,"Food, Tobacco and Others",20122.28148148148
50,Last year,7,Newspaper,54279.503703703704
50,Last year,7,Sazka,37616.48148148148
50,Last year,7,PUDO,2709.259259259259
50,Last year,8,Fee collection,27151.85185185185
50,Last year,8,"Food, Tobacco and Others",22991.007407407407
50,Last year,8,Newspaper,56532.62222222223
50,Last year,8,Sazka,41843.7037037037
50,Last year,8,PUDO,2800
50,Last year,9,Fee collection,24548.148148148146
